OptIndex	Step	X_0	X_1	X_2	X_3	X_4	X_5	X_6	X_7	X_8	X_9
67	5	-1.71013491950571495e+00	1.22358130661626796e+00	7.42004600481411924e-01	2.29168212108760649e-01	-8.63853211125938047e-01	5.40524975969977950e-01	2.59776049910262263e-01	1.19511113233869626e+00	1.24938138898574813e+00	9.46221303609227071e-01
67	6	-1.61274026155082617e+00	1.17370543503395686e+00	4.87536469171007902e-01	2.31781371272607173e-02	-1.08668375753063939e+00	5.73139727243552777e-01	6.07032247634315736e-01	9.84076475397310579e-01	1.47471644282594250e+00	1.47522197129121402e+00
67	7	-1.57478286387601019e+00	1.18768444844874455e+00	3.84264999704673149e-01	-2.12603805420620351e-01	-1.10371799947559590e+00	6.98749765087517516e-01	1.04989026627733795e+00	1.07863523228072844e+00	1.51650186950895161e+00	1.68665305382935471e+00
67	8	-1.55773422939113892e+00	1.18340208335661101e+00	3.74454690197554785e-01	-2.45874580486817429e-01	-1.20499287475692740e+00	9.64740250848201919e-01	1.11536410203808045e+00	1.05739179516800053e+00	1.51729321765604186e+00	1.69645076449202725e+00
67	9	-1.56360186064727125e+00	1.17861081723119465e+00	3.85417640303690689e-01	-2.00535672772531981e-01	-1.20398675137580491e+00	9.76451029831462924e-01	1.14836122656807915e+00	1.04419947248793954e+00	1.51888727509164334e+00	1.69790628866960014e+00
67	10	-1.48189332238514471e+00	1.27638418376317131e+00	6.32017730293594759e-01	7.10530544456958180e-02	-9.95870205082390436e-01	1.05670490308263743e+00	1.06111593744154931e+00	1.16030693516829864e+00	1.42696774533851878e+00	2.03415760207557206e+00
67	11	-1.35045373350545028e+00	1.25532410400440742e+00	7.16301303183774496e-01	1.90246664110599761e-01	-7.85411063862236691e-01	8.88198575560816939e-01	1.07930573266854712e+00	1.30476023385656847e+00	1.53935365675162972e+00	2.32857239416229778e+00
67	12	-1.18706699506592694e+00	1.14367479468948852e+00	8.01062632289705423e-01	3.88686537070965010e-01	-6.78309484928211193e-01	9.33853423056769771e-01	1.05904945502862247e+00	1.33099826042821623e+00	1.73095459626302861e+00	2.86450939440410535e+00
67	13	-1.06741573002227041e+00	1.03475543485087185e+00	7.67032376498541835e-01	3.41488035452781835e-01	-6.03889931730459684e-01	9.01886487557627570e-01	1.14168944202396383e+00	1.39455378215491721e+00	1.87022128415299038e+00	3.47443680318903159e+00
67	14	-9.63038544337619928e-01	9.06397588653428232e-01	6.57249005951836662e-01	2.58399256864671023e-01	-5.53594031783784413e-01	8.79429115727695554e-01	1.13487099307813999e+00	1.40806288940390933e+00	2.02263739547244947e+00	4.00683789320377226e+00
67	15	-8.90861017493002283e-01	8.00082654606016686e-01	5.52021075091586488e-01	1.61940043126474309e-01	-5.56977957918425748e-01	8.90222290792581639e-01	1.12738017960460035e+00	1.41299899561984055e+00	2.06621404862475755e+00	4.34757408295460035e+00
67	16	-8.37516030174376369e-01	7.15750280430518804e-01	4.43091099608181993e-01	6.85695173496976285e-02	-5.57826523693800036e-01	9.21815328644796983e-01	1.14663642513010156e+00	1.44449798930066242e+00	2.13142417329941081e+00	4.54203953751851053e+00
67	17	-8.17884009707587012e-01	6.69959725995654676e-01	3.89104979610288226e-01	4.96376391988799792e-02	-5.75565185796221956e-01	9.11305459004905338e-01	1.13765819206282637e+00	1.43888739063444016e+00	2.13483548070555251e+00	4.57160391727694826e+00
67	18	-7.90228412431937977e-01	6.04240407167533355e-01	3.13874343016222523e-01	3.53371000152095938e-02	-6.15617753690878233e-01	9.18374694903415167e-01	1.14007453240412882e+00	1.43642064135341507e+00	2.12091464624988335e+00	4.52911319077008123e+00
67	19	-7.67973363933310393e-01	5.57957879534362156e-01	2.68418781675806406e-01	3.89454456842695043e-02	-6.49437601478011328e-01	9.30325923475351479e-01	1.14330331752213676e+00	1.43373715610338714e+00	2.10119228840703887e+00	4.43695317019255597e+00
67	20	-7.49772218125892009e-01	5.31273277695707424e-01	2.48264749892625730e-01	4.24584719268642982e-02	-6.68465267171262312e-01	9.40231294122323535e-01	1.14617544965232154e+00	1.43111020696279456e+00	2.08182314783881806e+00	4.34606318110675094e+00
67	21	-7.26308880873646534e-01	5.06592330772748234e-01	2.36274652775841920e-01	4.49578739311700809e-02	-6.82686537238679891e-01	9.46501485271836640e-01	1.14622297539759543e+00	1.42419186729080560e+00	2.05251202475626426e+00	4.21414117474470196e+00
67	22	-6.85575130844979896e-01	4.72885047160206184e-01	2.26813992330905850e-01	4.40579472071558759e-02	-6.95537395359973498e-01	9.48926979682786609e-01	1.14089560074858731e+00	1.40572463486822841e+00	1.99167287349416555e+00	3.95322333634556244e+00
67	23	-6.33220604519660113e-01	4.35573574745827252e-01	2.19701549648686573e-01	3.63287857320272398e-02	-6.99330241859715040e-01	9.42833172193168423e-01	1.12711791121804406e+00	1.37284447411576527e+00	1.89811450762492795e+00	3.57214828601379253e+00
67	24	-5.66580099087157896e-01	3.87027128431553846e-01	2.03507660044453476e-01	1.96196380149981017e-02	-6.91703516294612575e-01	9.27079947243144575e-01	1.10278939141972576e+00	1.32183969738785811e+00	1.76518026746738377e+00	3.06319793406465557e+00
68	0	-1.83215428880320497e+00	-5.55397939567131571e-01	3.43189269185519064e-01	-1.50231165767780972e+00	7.51966262814822844e-02	-2.59625841092616128e+00	2.63193366656596517e+00	2.97689370714911306e+00	2.42553788147346427e+00	-3.05245281364548426e-01
68	1	-1.49554169387080993e+00	-4.62257880353152906e-01	3.15098013328885762e-01	-1.30487220037639062e+00	1.18903189579836893e-01	-2.52361757789052676e+00	2.77397017196038576e+00	2.06637960661651299e+00	2.22564087736693894e+00	-1.89244507803878748e-01
68	2	-1.18604368237261415e+00	-3.47036758534765455e-01	2.66275620865379925e-01	-1.05703021704357236e+00	1.59936827318873154e-01	-2.78528473218081585e+00	2.62076434694169125e+00	2.08770467237525459e+00	2.13324166472632104e+00	-2.62192773975447602e-02
68	3	-7.44919477513629857e-01	-1.27775820078800506e-01	1.55167581379945241e-01	-6.14158285858579012e-01	1.83086723999138778e-01	-2.60383806118069083e+00	2.79251361033043155e+00	2.30456362114478530e+00	2.23259540729004025e+00	3.59426865291214981e-01
68	4	-7.50692895767993029e-01	-3.28888616211895218e-02	8.58845134140353156e-02	-4.63075352658987194e-01	9.53993138212592129e-02	-2.56114519811798846e+00	2.69449197838602217e+00	2.28007760858727959e+00	2.46626213321117094e+00	7.28173295321330016e-01
68	5	-1.62884815107433889e+00	7.72115972031908071e-01	-5.35566272069752602e-01	5.80027943903105303e-01	-8.88991328254064461e-01	-2.55249742774455246e+00	2.69912924534442045e+00	2.31054315194790316e+00	2.86126284685153198e+00	5.00423278121943493e+00
68	6	-1.97050936282426559e+00	1.22646528676421207e+00	-7.80825915299739881e-01	4.34103399467364814e-01	-2.83839677070560903e-02	-2.50656750659171079e+00	2.65041424346828469e+00	2.34531430821520859e+00	3.36440190111442217e+00	8.97725722887640387e+00
68	7	-1.32860775984908441e+00	4.70218349538657154e-01	-2.45368730978260619e-01	-4.73799025735250845e-01	8.77409334053913526e-02	-2.42407163152917660e+00	2.60904392351698577e+00	2.49662320548209538e+00	4.17631909888504360e+00	1.53391142739766533e+01
68	8	-1.24364489502994169e+00	8.20585820674300859e-01	3.28269209222831204e-02	-6.87479516523845313e-01	-1.88321308037648766e-02	-2.41994868721193690e+00	2.60652087560071655e+00	2.50974448942933615e+00	4.21410476934732703e+00	1.55997109723917049e+01
68	9	-1.29738717757175692e+00	9.18316190042482550e-01	4.20113049490342172e-01	-6.02019261049891230e-01	1.23409829238994261e-02	-2.41539217636172543e+00	2.60242481802891223e+00	2.50946707695666360e+00	4.23433099878107999e+00	1.57220764763032719e+01
68	10	-1.15704056375989683e+00	7.73118536522185984e-01	4.34613977651639505e-01	-4.44032436003060305e-01	1.94462268718653027e-02	-2.12146291763918393e+00	2.28185492240464205e+00	2.20893314057378953e+00	4.07770317793843162e+00	1.71622472938167832e+01
68	11	-1.00994985987145203e+00	7.48687091035496133e-01	2.68897219463399839e-02	1.79293055022436421e-01	5.68208672586576757e-02	-1.58567993210564739e+00	1.75345182088024232e+00	2.01750118760785213e+00	4.69040187464935876e+00	2.09833625754384983e+01
68	12	-9.11134143084760373e-01	6.78780748783503363e-01	1.50443784249866763e-01	2.50106126646495674e-01	2.77879272311965311e-02	-1.39246917311518148e+00	1.60014741069504041e+00	2.03372837488128555e+00	4.54638106501725314e+00	2.09890702452540268e+01
68	13	-8.46567478600178003e-01	6.19808347274386495e-01	2.93725413445885875e-01	2.36672528098076068e-01	1.80399777275530027e-02	-1.23442578120436020e+00	1.49007293062441359e+00	2.10264513432035427e+00	4.65635327079677630e+00	2.19046849182996723e+01
68	14	-7.87060327407577032e-01	6.31098862683153961e-01	4.70784440881088284e-01	2.02611563967502489e-01	1.13527887519798507e-02	-1.08362294046332619e+00	1.40557797649077920e+00	2.17883796959740561e+00	4.77687268476062687e+00	2.28048661705516977e+01
68	15	-7.75768692847151664e-01	6.41972869264141321e-01	4.62329913081556243e-01	2.18342610903741602e-01	1.10449605515940737e-02	-1.04571005500985148e+00	1.39582054759072616e+00	2.18197733967831198e+00	4.77981391537913947e+00	2.28480926282341521e+01
68	16	-7.65966021604863267e-01	6.51081156098645697e-01	4.43997106184374546e-01	2.29981283014999288e-01	1.35982161077763727e-02	-9.85391089423256594e-01	1.39196424128175322e+00	2.17765858922931299e+00	4.77589965028012653e+00	2.28306333121729494e+01
68	17	-7.68375172372953164e-01	6.47903516192636086e-01	4.36014322787658282e-01	2.20723525805701065e-01	1.65407660093058254e-02	-9.57069226790296934e-01	1.39923430218750111e+00	2.17232934783440879e+00	4.76619646341754066e+00	2.27402505926434237e+01
68	18	-7.77387468477657828e-01	6.41444660273399192e-01	4.28876657013741447e-01	2.03698511215621991e-01	1.85395368232428338e-02	-9.43438151071204434e-01	1.41139767312867548e+00	2.16731378023501220e+00	4.74906357791209999e+00	2.25732558792204863e+01
68	19	-7.85910578490897738e-01	6.39177062239764338e-01	4.25336841516395447e-01	1.91859440198951542e-01	1.81534387256855646e-02	-9.44094287400561227e-01	1.41857180370095959e+00	2.16467061785457471e+00	4.73267047150981224e+00	2.24137819176674462e+01
68	20	-7.98542916821121218e-01	6.40471746787926066e-01	4.22068349864333281e-01	1.77771744678683646e-01	1.59446238644917124e-02	-9.49453776965692442e-01	1.42449863367232954e+00	2.16039942139591012e+00	4.70391864161116402e+00	2.21370622170982010e+01
68	21	-8.17284356268832557e-01	6.48288014153322711e-01	4.19878933169689939e-01	1.61059452238975109e-01	1.15247652453578514e-02	-9.56499918107188485e-01	1.42683657356584392e+00	2.15134494193066450e+00	4.65121909244367071e+00	2.16358995090954380e+01
68	22	-8.48789601073364430e-01	6.69195477575675768e-01	4.21068971209159482e-01	1.39570778879378909e-01	3.90463785974076542e-03	-9.62274017188132325e-01	1.42123663840182735e+00	2.12965276138031934e+00	4.54130419105124172e+00	2.06044890913492118e+01
68	23	-8.82226824241565621e-01	7.00445068186205222e-01	4.30609532204992651e-01	1.26382749354644802e-01	-3.11917560395289124e-03	-9.59479868694437021e-01	1.40236845602727289e+00	2.09515389436743771e+00	4.38479041793134527e+00	1.91702151613006393e+01
68	24	-8.98519783576702258e-01	7.29398972200819617e-01	4.50238586921613282e-01	1.37185859406004612e-01	-4.58057970397954435e-03	-9.45169919228296518e-01	1.36984231650561283e+00	2.05623470144544829e+00	4.22895795290606369e+00	1.78077317654820817e+01
69	0	-1.76054901642621209e+00	2.54302549636455399e+00	1.50617716482426967e+00	-1.94537266272774279e+00	-1.79875144032858536e+00	-1.36895152735609926e+00	2.67780257170158897e+00	2.48133666021028354e+00	-1.28941505050683380e+00	-2.80387587850821030e+00
69	1	-1.63947512648575344e+00	1.62389067107067731e+00	1.17181521714705328e+00	-1.80295514014735847e+00	-2.55953010153172444e+00	-1.37444757436982257e+00	2.49818274832523768e+00	1.64842264302203656e+00	-5.21673425231230947e-01	-2.59673033880824056e+00
69	2	-1.24645834211655848e+00	1.38282066945429460e+00	5.93173599450204869e-01	-1.81328109754483635e+00	-2.51518627311449094e+00	-1.09014854230525082e+00	2.46677253718698575e+00	2.09149156080632093e+00	8.45958726640927416e-02	-2.27746281102019532e+00
69	3	-1.20838542690869000e+00	1.41572315126620674e+00	5.78257480233981935e-01	-1.85432933700763414e+00	-2.45089765748281829e+00	-1.00188263751940609e+00	2.59071054029780212e+00	2.03145703023249968e+00	1.79840458173361029e-01	-2.15194269527459969e+00
69	4	-1.19383540990338233e+00	1.64628411012000830e+00	7.51119426552474989e-01	-1.92603177300303896e+00	-2.50113832084359933e+00	-7.18914132407207696e-01	2.46829669221445691e+00	1.96948358382286082e+00	3.58747810354598351e-01	-1.54747319333984512e+00
69	5	-1.41364854939244866e+00	1.75179855528297379e+00	1.27820502613022580e+00	-1.56298964339036983e+00	-2.67328621304538094e+00	4.99767372262155396e-02	2.53760448114888870e+00	2.10429169271764538e+00	5.22345261705019270e-01	2.92873601957641672e-02
69	6	-1.92489712668403801e+00	1.57302533193631144e+00	1.54083652893593070e+00	-1.62901075681097907e+00	-2.76242300692266385e+00	1.32830296572537954e+00	2.45487897111289799e+00	2.15660557580236123e+00	3.25690841493596728e-01	1.56853721713611471e+00
69	7	-1.94328197113402812e+00	1.59294164793964099e+00	1.53111991112127521e+00	-1.58795510677429053e+00	-2.80524454496661502e+00	1.52587218154471782e+00	2.44833918715486387e+00	2.13527544500010924e+00	2.59450220580185853e-01	1.74822907187998156e+00
69	8	-1.72029956266928008e+00	1.47673858785782253e+00	1.47384468624867404e+00	-1.64005724685285137e+00	-2.79562766003239016e+00	1.54310366238168895e+00	2.43474519229386210e+00	2.07164981403024662e+00	-7.28282091810067977e-02	2.19601244814005936e+00
69	9	-1.72844605280712593e+00	1.47728009833068263e+00	1.34422881594692645e+00	-1.64573082102573509e+00	-2.79314931720560145e+00	1.48047103973102234e+00	2.43564886868827335e+00	2.03424819233165621e+00	-2.10671638629743613e-01	2.42690503764623244e+00
69	10	-1.17100249274564083e+00	1.34949287254584216e+00	6.74893056576507999e-01	-1.10411777778007836e+00	-2.16549273106499340e+00	1.68723881962981226e+00	1.95160638946564591e+00	1.46836725814967206e+00	-1.28289692265564481e+00	5.75056046755611394e-01
69	11	-1.44333791544232537e+00	1.59883009124755437e+00	1.13830143040323351e+00	-8.33880395214922077e-01	-1.94849595827958599e+00	1.72495804014145615e+00	1.88169090915027515e+00	1.74651805855894149e+00	5.04073833072670174e-01	-9.93101406666996089e-01
69	12	-1.19359351238055034e+00	1.31853992179505508e+00	7.36941188987945361e-01	-5.85333355521847176e-01	-1.43834326561687065e+00	1.35523591784307396e+00	1.60378148456036707e+00	1.30030610455280726e+00	2.53703330321135012e-02	-3.28780712371691708e-01
69	13	-1.07990513399364607e+00	1.06519140471646501e+00	6.03802963730262876e-01	-3.02282935547819764e-01	-1.07301686550996100e+00	1.19107102808866294e+00	1.34147544154186371e+00	1.07612488587234623e+00	3.01127544492553856e-01	-6.22997601500772769e-01
69	14	-9.65445463476019450e-01	8.84688151450900850e-01	4.47972215259207496e-01	-1.19415374315098327e-01	-8.25996349016571596e-01	1.08620035352843414e+00	1.14911015079416923e+00	8.64739269240350827e-01	2.28268302335613016e-01	-4.80052254011993362e-02
69	15	-8.84643101419765765e-01	7.55889128118492626e-01	3.82646987131010363e-01	2.96793863308402739e-02	-6.44966568204248136e-01	9.23447232638490600e-01	9.91441275559868718e-01	7.39862850446717513e-01	3.47963718671201183e-01	3.24122518384115238e-02
69	16	-8.25736778197970644e-01	6.63960204373156837e-01	3.39119626281319919e-01	1.15352905226817321e-01	-5.25771684958068364e-01	8.05428888090144346e-01	8.78609360404534523e-01	6.59564717545455426e-01	4.08204285957853297e-01	1.36474179054534434e-01
69	17	-7.79918905332835033e-01	5.94710961503640556e-01	3.09803511014136113e-01	1.60889526719916853e-01	-4.40887342202604948e-01	7.08782977984087181e-01	7.91151393996279650e-01	6.06269998836423962e-01	4.39655324853289564e-01	2.04596072771184023e-01
69	18	-7.34862872105399689e-01	5.29679710784640601e-01	2.83910245565440700e-01	1.84478935700849528e-01	-3.63504543042347805e-01	6.09297524123434853e-01	7.05177814435790418e-01	5.60825336074027958e-01	4.53434261999860699e-01	2.44429585835704399e-01
69	19	-6.57038700951419252e-01	4.22948778876876985e-01	2.39335429280357559e-01	2.00780679391737965e-01	-2.36372333217305414e-01	4.34614737789943695e-01	5.57793341443471702e-01	4.86405804924469221e-01	4.48653387896524425e-01	2.75601424747055013e-01
69	20	-4.17352756995466589e-01	1.03294198979486385e-01	9.60231558858029854e-02	2.38338070815479419e-01	1.49689035564977618e-01	-1.02459466613521510e-01	1.09025784657780622e-01	2.51284255631599729e-01	3.99586290548881118e-01	3.17621911000156854e-01
69	21	-4.62342984372959898e-01	1.68023461842932875e-01	1.24800154597633037e-01	2.18938589872500394e-01	6.68630978561743083e-02	3.31098072616747841e-03	1.97133955292239621e-01	2.98839424382097096e-01	3.91657367523314703e-01	2.78852733175053491e-01
69	22	-4.45994082650800427e-01	1.65097842404424572e-01	1.19860979271021378e-01	1.82575530633145411e-01	5.29399146750568275e-02	-1.07105097144831757e-02	1.84200666158421372e-01	2.91683292756349910e-01	3.21994108855724159e-01	1.73993355989929710e-01
69	23	-3.94023907783724481e-01	1.40895246407952479e-01	9.30805185999254436e-02	1.03480143912610789e-01	4.10066282762482012e-02	-6.15272036784035720e-02	1.30855006280665709e-01	2.51173048252774422e-01	1.34062536849758607e-01	-3.68184439408908437e-03
69	24	-3.51352112471232547e-01	1.15968507064318355e-01	6.46551002839651223e-02	5.57168538744895955e-02	4.57786039459872063e-02	-9.95284118170121634e-02	7.98827673822619516e-02	2.03013545531751244e-01	-7.22929049043613547e-03	-6.79261899302405214e-02
70	0	2.54224308936601595e+00	1.72255036830595110e+00	1.06296802401158530e+00	-4.50814433564751316e-01	-2.15179199553045830e+00	-1.48245901173787997e+00	-1.62656162931133341e+00	-1.98435539594524402e+00	2.05744893636955561e+00	-3.75130094166714789e+00
70	1	2.10825826500588409e+00	1.53974830808480712e+00	9.96359736831459397e-01	-2.75099795739907449e-01	-1.00655495678518969e+00	-8.30418716701334492e-01	-2.33661416397341259e+00	-1.59490252924788312e+00	7.45754462993103884e-01	-3.38153201050675589e+00
70	2	2.47289573128935070e+00	1.19493822680246353e+00	8.87789414483408201e-01	-9.18346188142166731e-02	-1.02558208096510062e+00	-5.46876038106484330e-01	-2.30523851455660855e+00	-7.33008197257525307e-01	7.12958236116260635e-01	-3.01373147113941364e+00
70	3	2.07381764630906851e+00	1.11307369570543968e+00	7.35890707127351718e-01	9.90355320704148223e-02	-1.35263573361186151e+00	-4.38096504125512931e-01	-2.52602163416391523e+00	-1.98648203854280281e-02	8.52382870503311962e-01	-2.52953458701611655e+00
70	4	2.12224839641383500e+00	1.39739171769277126e+00	7.16518127978462149e-01	6.34156719699868199e-02	-1.37548926018791740e+00	-6.52724200012887779e-01	-2.52505805529435934e+00	1.50308972071343389e-01	8.02118537474444837e-01	-1.94118661826723127e+00
70	5	2.09824103980417087e+00	1.45318905060740522e+00	9.26898526424734137e-01	-6.26108577896179186e-02	-1.15205336495465582e+00	-7.16842771989515515e-01	-2.54035201523949450e+00	1.71993053094926324e-01	1.10648764004419831e+00	-1.11568866112679910e+00
70	6	2.13253272891188583e+00	1.16884899264593867e+00	1.10670795964944046e+00	-4.80320267432495021e-02	-1.37694949181929727e+00	-5.01462961970994714e-01	-2.45086872360971464e+00	-3.05086034485302693e-01	1.15183755079193340e+00	3.25542462246258602e-01
70	7	2.19109021944101601e+00	1.13880090951918200e+00	8.18124490869334364e-01	1.61862042135838657e-01	-1.35053097300036495e+00	-2.78252887433925511e-01	-2.39698040315653937e+00	-6.51942026212010362e-01	1.34519437278502130e+00	1.09478078593606054e+00
70	8	2.17423741212996902e+00	1.03117326756501959e+00	7.57030486245922729e-01	2.11008136072317387e-01	-1.31310287009006577e+00	-3.97777917471713316e-01	-2.38588414834943174e+00	-6.78263392162313461e-01	1.34679788967049174e+00	1.15024188370081215e+00
70	9	2.12082349396116321e+00	8.57011934558575272e-01	3.61869809424289923e-01	-3.58203059416974501e-01	-1.30158874954317794e+00	-4.22888402756199377e-01	-2.37406475592560007e+00	-6.37615261618921458e-01	1.34337822166323129e+00	1.22706871597980660e+00
70	10	1.33272777039738410e+00	1.78099690731843641e+00	1.05512940462767224e+00	2.63791398873181038e-01	-5.52827237644568981e-01	-4.94259244478448045e-01	-1.47358053566341551e+00	1.49449470468768286e+00	1.92673138845221303e+00	2.23457105817339929e+00
70	11	1.28122381618292636e+00	1.43478478806381382e+00	8.38879836311433258e-01	2.11634597050127243e-01	-5.14150344101498513e-01	-4.20322066664156391e-01	-1.32489540102885561e+00	1.02659170826875101e+00	2.01118037923545767e+00	2.87084311670588033e+00
70	12	1.09152232984873510e+00	1.07252564969752529e+00	6.73807806808878196e-01	7.76309978442962234e-02	-4.59921884999642094e-01	-4.59610008372151824e-01	-1.24192279359245639e+00	1.37415375608298307e+00	1.80062707080606188e+00	3.01980765324057776e+00
70	13	9.96625834795906052e-01	9.46639333042991860e-01	6.42922233648145713e-01	1.00509322643065752e-01	-3.93669031009562242e-01	-1.89349344862831448e-01	-1.08444938171416472e+00	1.29013874392110162e+00	1.83641306192767972e+00	3.53584182687492943e+00
70	14	8.83943390385092287e-01	7.82410663454796707e-01	5.44252446760935538e-01	1.15199476331957956e-01	-2.84725926468625268e-01	-1.94040665874122553e-02	-9.74632380489911743e-01	1.37301768329043994e+00	1.91605983483893905e+00	3.65776642047801959e+00
70	15	8.54198505478726999e-01	7.24189154205530650e-01	4.99555218380086985e-01	1.38338676409838296e-01	-2.25599070410608615e-01	3.86768513960544166e-02	-9.16225264992761357e-01	1.32074501471523065e+00	1.92912045600442905e+00	3.73842687589241418e+00
70	16	8.32761032928929112e-01	6.76857420736336146e-01	4.54231722668672289e-01	1.45861827747943568e-01	-1.70531168548198164e-01	4.55236557681350934e-02	-8.83813439961014358e-01	1.30942543885046336e+00	1.91791554688833576e+00	3.70667613834727172e+00
70	17	8.07403192057710828e-01	6.06337539316537333e-01	3.79704875351058679e-01	1.49767636021886558e-01	-7.28442601509209087e-02	2.46725537874498933e-02	-8.42818474628274972e-01	1.28590490953931025e+00	1.86922639163589555e+00	3.53011838592498828e+00
70	18	7.92097204006939504e-01	5.48195532786087125e-01	3.13723181964108977e-01	1.45059534868623996e-01	2.22637276110174698e-02	-9.13360068906973396e-03	-8.14524951655370311e-01	1.25201698032216413e+00	1.78470952651292625e+00	3.21475489237133250e+00
70	19	7.84486582078876005e-01	5.01023129142179724e-01	2.56996366771658991e-01	1.33343441440613997e-01	1.12725507473597261e-01	-3.95341063363039910e-02	-7.94871476464404036e-01	1.19946649303577058e+00	1.64774980868350274e+00	2.71868547181579867e+00
70	20	7.84697923066491776e-01	4.60950194809778169e-01	2.04545883562506137e-01	1.12492333448597381e-01	2.10170458520856251e-01	-6.02850294660164515e-02	-7.78763970895615776e-01	1.10138938023609856e+00	1.39293432054533106e+00	1.84623697557416078e+00
70	21	7.99060967693010826e-01	4.80246892575436513e-01	2.17822329260346587e-01	9.75148414450931617e-02	2.16594509478133079e-01	-4.34368446409318029e-02	-7.83174473047216435e-01	1.01741722522302647e+00	1.18480111711026637e+00	1.24095516872669442e+00
70	22	8.41526868464132161e-01	6.07027700038386464e-01	3.45957869473454971e-01	8.55380241059676416e-02	9.41898767149364075e-02	4.10615707814092276e-02	-8.13028278734815979e-01	8.88986003991326657e-01	8.99229472079866810e-01	6.58190315904945145e-01
70	23	8.35793703972433133e-01	6.29931836968874337e-01	3.81466717938065580e-01	1.07859752643370610e-01	7.27478369689412707e-02	6.54756325523662003e-02	-7.86947574796703631e-01	8.51688139073434769e-01	8.52937857222332063e-01	7.01774583917527783e-01
70	24	8.13008759740532216e-01	6.55312165347693987e-01	4.39245422954832376e-01	1.67421464964481126e-01	9.81403618934555411e-02	1.21137977484687354e-01	-6.77283807154329232e-01	6.42964065054449474e-01	4.81590850120517222e-01	7.30453690718997350e-02
71	0	-8.60306492250332511e-01	2.09719760866575422e+00	-2.27060296560922925e+00	2.37649069214166897e-01	1.48125155206423165e-01	-2.15831580429629977e+00	2.31310677680578713e+00	-1.13434970577827698e+00	-2.24971689821857090e+00	2.45455961108862919e+00
71	1	-9.55065374753287788e-01	1.40009425141097088e+00	-1.63189181254001503e+00	4.05005287665522684e-01	1.13297347770708851e-01	-1.50858616746604790e+00	1.81195482894460724e+00	-6.46999268050149734e-01	-3.17817419467918461e+00	2.42434457353445909e+00
71	2	-1.15262772487177600e+00	1.51976611078734014e+00	-1.92527223787968138e+00	6.89197285515726232e-01	2.67383086485594862e-02	-1.10929069345209186e-02	2.15357212288704369e+00	4.70597271723746990e-01	-2.98820357191921593e+00	2.91014388577026439e+00
71	3	-1.23243171639277493e+00	1.88180828702517999e+00	-1.99866262611623435e+00	9.50261875810941570e-01	8.46187829794957241e-02	7.44900513140504206e-01	1.79436959260036799e+00	1.76412438274740013e-01	-2.98234988793900957e+00	3.46470033925524223e+00
71	4	-1.29796689080539474e+00	1.88514085144168408e+00	-1.99727686591784304e+00	1.10532358472161207e+00	1.68372192684910549e-01	1.27468880769550053e+00	1.81153161214478664e+00	-1.80049218896005614e-01	-2.96008055178556573e+00	3.90770971051876836e+00
71	5	-1.26058653810090804e+00	1.72269064761454294e+00	-2.24488969150638251e+00	9.94333028921396522e-01	7.58987468063355375e-01	1.44947425254242157e+00	1.66474092116249017e+00	-2.18719348880575037e-01	-3.08807166898612273e+00	5.12594154541634239e+00
71	6	-1.21017121664868976e+00	1.74093765338762951e+00	-2.20053457728616975e+00	1.02299090061656717e+00	1.33490483775103197e+00	1.52421745594912283e+00	1.65676730049906773e+00	-1.92011699122031532e-01	-3.21377940861476841e+00	6.28140786099866411e+00
71	7	-1.18698862527339566e+00	1.53721663776692519e+00	-2.34050280643318986e+00	1.67991534852477375e+00	1.33972796079952094e+00	1.23086074797617573e+00	1.63334702002923926e+00	-7.07680740669748426e-02	-3.56989279206046906e+00	9.16153734485538607e+00
71	8	-1.09453866295502222e+00	1.58487577819291370e+00	-1.98640156390602618e+00	1.16553783541101108e+00	5.64299813636246816e-01	1.03481534206775327e+00	1.68413169891477366e+00	5.70167113930264285e-02	-4.07120916670765887e+00	1.33319778980795931e+01
71	9	-1.24855351730910158e+00	1.59188168158400800e+00	-1.97958312136560299e+00	1.14935698001236042e+00	5.69424367262775455e-01	1.01464426957724752e+00	1.68254855005521708e+00	5.87684796663350134e-02	-4.07570548611874095e+00	1.33666346307675141e+01
71	10	-9.56258609357462541e-01	8.83393033456337129e-01	-1.44728884412273784e+00	1.02267116837091954e+00	1.10518209336472606e+00	1.00867850555281136e+00	1.65964958094682746e+00	-3.39658722079217101e-01	-3.33267053081147324e+00	1.26430563096992472e+01
71	11	-9.42775980696288984e-01	8.24312187517875050e-01	-1.25299519613414012e+00	1.36729951624934931e+00	1.43234630125140971e+00	1.66239248582731070e+00	1.18480868706484710e+00	4.07863490481468860e-01	-2.93149520026787425e+00	9.41035942034357831e+00
71	12	-8.24929831659103163e-01	6.44201226725661713e-01	-1.15747582730543042e+00	1.14100260172019419e+00	1.28393904882178256e+00	1.15900866677437353e+00	1.01130468956318476e+00	4.33614571964690332e-01	-2.53237999638131228e+00	5.96941722050196688e+00
71	13	-6.82205248409128773e-01	4.08453442085295271e-01	-9.73979775815821847e-01	9.88383475558341273e-01	9.17700302211921892e-01	1.01602336659498449e+00	8.33648399904968862e-01	2.23141355070001990e-01	-2.07950853395122559e+00	3.17064067461323296e+00
